gldv2_id,url,landmark_id,name
7c418d7bf95b3512,https://upload.wikimedia.org/wikipedia/commons/3/37/Bab_al-Nasr_in_2017%2C_photo_by_Hatem_Moushir_25.jpg,89384.0,Bab_al-Nasr_(Cairo)
9e5c74e2e3a87378,https://upload.wikimedia.org/wikipedia/commons/6/6c/Kalema_at_Bab_al_Nasr%2C_Fatimid_Cairo.jpg,89384.0,Bab_al-Nasr_(Cairo)
492426f76d15fa6f,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flickr_-_Bakar_88_-_Machicoulis%2C_Nasr_Gate.jpg,89384.0,Bab_al-Nasr_(Cairo)
0f91f9244ca5b477,https://upload.wikimedia.org/wikipedia/commons/f/fa/Cairo_-_Bab_an-Nasr_01.jpg,89384.0,Bab_al-Nasr_(Cairo)
b50237c94d79db4f,https://upload.wikimedia.org/wikipedia/commons/4/49/Bab_al-Nasr_in_2017%2C_photo_by_Hatem_Moushir_10.jpg,89384.0,Bab_al-Nasr_(Cairo)
1579b2d35d686bf9,https://upload.wikimedia.org/wikipedia/commons/0/07/Bab_al-Nasr_in_2017%2C_photo_by_Hatem_Moushir_21.jpg,89384.0,Bab_al-Nasr_(Cairo)
a0121b3352ebd61b,https://upload.wikimedia.org/wikipedia/commons/a/a3/Bab_al-Nasr_in_2017%2C_photo_by_Hatem_Moushir_14.jpg,89384.0,Bab_al-Nasr_(Cairo)
fc757929f95c53b3,https://upload.wikimedia.org/wikipedia/commons/9/9f/Bab_al-Nasr_in_2017%2C_photo_by_Hatem_Moushir_20.jpg,89384.0,Bab_al-Nasr_(Cairo)
88d4f9d7e26ab7e7,https://upload.wikimedia.org/wikipedia/commons/6/60/Bab_al-Nasr_in_2017%2C_photo_by_Hatem_Moushir_17.jpg,89384.0,Bab_al-Nasr_(Cairo)
c15bb29280a60a21,https://upload.wikimedia.org/wikipedia/commons/9/91/Temple_of_Seti_at_Luxor_-_panoramio_%281%29.jpg,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
f495b665fdb90589,https://upload.wikimedia.org/wikipedia/commons/6/6a/Seti_I_Temple_at_Qurna.jpg,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
0ee9599561a18de0,http://upload.wikimedia.org/wikipedia/commons/b/b9/SFEC-SETI-I-2009-11-14-0002.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
6139fd55d00742ff,http://upload.wikimedia.org/wikipedia/commons/4/4b/SFEC_2009_SETI1-0007.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
f9626f8c65dc2fa1,http://upload.wikimedia.org/wikipedia/commons/6/69/Seti_I_cavetto_cornice_at_Gurna.jpg,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
21abc779c400d0d9,https://upload.wikimedia.org/wikipedia/commons/0/01/Temple_of_Seti_at_Luxor_-_panoramio.jpg,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
a05d151942d15aa9,http://upload.wikimedia.org/wikipedia/commons/8/8c/SFEC_2009_SETI1-0009.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
5fd7d6b5b742b22a,http://upload.wikimedia.org/wikipedia/commons/1/1a/Cavetto_cornice_fragment_with_Ramesses_II_cartouches.jpg,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
1d2ad449b091aba4,http://upload.wikimedia.org/wikipedia/commons/7/7f/SFEC_2009_SETI1-0001.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
bdafe51fb77bfcf0,http://upload.wikimedia.org/wikipedia/commons/b/bf/SFEC_2009_SETI1-0003.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
eda29af14de4b61e,http://upload.wikimedia.org/wikipedia/commons/8/8a/SFEC_2009_SETI1-0008.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
a18fdbf2ab5b531b,http://upload.wikimedia.org/wikipedia/commons/0/0a/Looking_north_to_the_mortuary_temple_of_Sethos_I.%2C_at_Thebes%2C_Egypt._%2876%29_%281904%29_-_front_-_TIMEA.jpg,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
a4f9f8908d6aaf4a,https://upload.wikimedia.org/wikipedia/commons/1/10/Temple_of_Seti_at_Luxor_-_panoramio_%282%29.jpg,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
1ff2a4fccc6e15e5,http://upload.wikimedia.org/wikipedia/commons/6/60/SFEC_2009_SETI1-0011.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
b89d6c3ee3fb4c41,http://upload.wikimedia.org/wikipedia/commons/e/e2/SFEC_2009_SETI1-0010.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
6d96a63311a5c032,https://upload.wikimedia.org/wikipedia/commons/2/20/SFEC_2009_SETI1-0006.JPG,98101.0,Mortuary_Temple_of_Seti_I_in_Qurna
851484590df72897,https://upload.wikimedia.org/wikipedia/commons/5/58/Flickr_-_Gaspa_-_Giza%2C_la_piramide_grande.jpg,64325.0,Great_Pyramid_of_Giza
abdedbf2ef013b8f,https://upload.wikimedia.org/wikipedia/commons/a/ac/Cheops_Pyramid_%284314345022%29.jpg,64325.0,Great_Pyramid_of_Giza
9b77ea08e3ea75ea,https://upload.wikimedia.org/wikipedia/commons/6/6d/Great_Pyramid_%282347859542%29.jpg,64325.0,Great_Pyramid_of_Giza
e8718cbc51a8f75d,https://upload.wikimedia.org/wikipedia/commons/a/ac/Great_Pyramid_of_Giza_-_20080716a.jpg,64325.0,Great_Pyramid_of_Giza
670712fbf8e19d4a,https://upload.wikimedia.org/wikipedia/commons/d/dd/%D8%A7%D9%84%D9%87%D8%B1%D9%85_%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7.jpg,64325.0,Great_Pyramid_of_Giza
9dfb4bd87a5def57,https://upload.wikimedia.org/wikipedia/commons/d/db/Great_Pyramid_of_Giza%2C_Kheops_004.JPG,64325.0,Great_Pyramid_of_Giza
0def91349868f8e6,https://upload.wikimedia.org/wikipedia/commons/a/ad/AIDAdiva_Kreuzfahrt_Mittelmeer_2012_%28137%29.jpg,64325.0,Great_Pyramid_of_Giza
2ddc329ccffa7838,https://upload.wikimedia.org/wikipedia/commons/c/c9/Great_Pyramid_of_Giza_May_2015.JPG,64325.0,Great_Pyramid_of_Giza
7802d21b1e1e449e,https://upload.wikimedia.org/wikipedia/commons/f/f7/Aegypten1959-090_hg.jpg,64325.0,Great_Pyramid_of_Giza
93d2196fc5c4b6c3,http://upload.wikimedia.org/wikipedia/commons/1/10/Giza_Pyramid_of_Cheops.JPG,64325.0,Great_Pyramid_of_Giza
9e2b09ee60a1b394,https://upload.wikimedia.org/wikipedia/commons/e/e6/IMAG03333333_06.jpg,64325.0,Great_Pyramid_of_Giza
855f0e6f90017d97,https://upload.wikimedia.org/wikipedia/commons/e/e7/%C3%84gypten_1983_%2825%29_Gizeh-_Cheopspyramide_%2822419602983%29.jpg,64325.0,Great_Pyramid_of_Giza
3f07abe45aee9840,https://upload.wikimedia.org/wikipedia/commons/a/a3/The_iron_fence_looks_like_the_sun_disc_with_its_rays_over_the_pyramid.jpg,64325.0,Great_Pyramid_of_Giza
123e3bb4e8efb7bb,https://upload.wikimedia.org/wikipedia/commons/4/44/Great_Pyramid_of_Giza_%289198165011%29.jpg,64325.0,Great_Pyramid_of_Giza
4cde84103b3c47a8,https://upload.wikimedia.org/wikipedia/commons/3/3f/%D0%A1%D0%B0%D0%BC%D0%B0%D1%8F_%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B0%D1%8F_%D0%BF%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D0%B4%D0%B0_%D0%95%D0%B3%D0%B8%D0%BF%D1%82%D0%B0_-_panoramio.jpg,64325.0,Great_Pyramid_of_Giza
15960973076fa001,http://upload.wikimedia.org/wikipedia/commons/e/ec/Great_Pyramid_of_Giza_2010_4.jpg,64325.0,Great_Pyramid_of_Giza
a0ae64c1ca39597d,https://upload.wikimedia.org/wikipedia/commons/f/f4/IMAG03333333_13.jpg,64325.0,Great_Pyramid_of_Giza
9f21616e90b22540,https://upload.wikimedia.org/wikipedia/commons/b/b3/AIDAdiva_Kreuzfahrt_Mittelmeer_2012_%28151%29.jpg,64325.0,Great_Pyramid_of_Giza
754b90ad76ea3fab,https://upload.wikimedia.org/wikipedia/commons/8/84/Great_Pyramid_fragment_on_Tribune_Tower_%28Chicago%29%2C_Aug_10.jpg,64325.0,Great_Pyramid_of_Giza
915fb6874d28e747,http://upload.wikimedia.org/wikipedia/commons/c/c0/Great_Pyramid_of_Giza_2010_from_south.jpg,64325.0,Great_Pyramid_of_Giza
5f1bbfaf33962d4d,https://upload.wikimedia.org/wikipedia/commons/6/65/Cheops_Pyramid_%284552283262%29.jpg,64325.0,Great_Pyramid_of_Giza
0aef5dac5430d4c4,https://upload.wikimedia.org/wikipedia/commons/a/ac/Hufu_piramisa.JPG,64325.0,Great_Pyramid_of_Giza
60a5aaa9615d6939,https://upload.wikimedia.org/wikipedia/commons/b/bc/Great_Pyramid_of_Giza_-_1.jpg,64325.0,Great_Pyramid_of_Giza
a2fdc192f2cb3e82,https://upload.wikimedia.org/wikipedia/commons/f/fc/IMAG03333333_03.jpg,64325.0,Great_Pyramid_of_Giza
859a1b4b7f79fa72,https://upload.wikimedia.org/wikipedia/commons/0/0e/Colorful_lights_and_pyramid.jpg,64325.0,Great_Pyramid_of_Giza
f277f14bb1b3fdba,http://upload.wikimedia.org/wikipedia/commons/1/11/F7af0e45e12ab9aa931621d1bcd18f05.jpg,64325.0,Great_Pyramid_of_Giza
8d89d66b00a5dada,https://upload.wikimedia.org/wikipedia/commons/b/b6/The_Great_Pyramid_of_Giza_%28Pyramid_of_Cheops_or_Khufu%29_%2814797814994%29.jpg,64325.0,Great_Pyramid_of_Giza
637dd3a8593d0841,http://upload.wikimedia.org/wikipedia/commons/0/0a/Great_Pyramid_of_Giza_2010_from_the_Great_Sphinx.jpg,64325.0,Great_Pyramid_of_Giza
10eeaa4a07c2a4a6,https://upload.wikimedia.org/wikipedia/commons/d/d2/Giza_2015-11-10_Cheops_01.JPG,64325.0,Great_Pyramid_of_Giza
9c3f1bc2ccef4ac8,http://upload.wikimedia.org/wikipedia/commons/4/49/Giza_pyramid09%28js%29.jpg,64325.0,Great_Pyramid_of_Giza
e7fdb75795b2d21c,http://upload.wikimedia.org/wikipedia/commons/6/6b/Giza_pyramid04%28js%29.jpg,64325.0,Great_Pyramid_of_Giza
6cf223c2ee33921e,https://upload.wikimedia.org/wikipedia/commons/0/00/Flickr_-_MrSnooks_-_Cairo%2C_Egypt_%281%29.jpg,64325.0,Great_Pyramid_of_Giza
3985660b7caba4ac,https://upload.wikimedia.org/wikipedia/commons/3/31/Giza_Plateau_-_Great_Pyramid_stitch1.jpg,64325.0,Great_Pyramid_of_Giza
c3c16621157c2e9e,https://upload.wikimedia.org/wikipedia/commons/6/60/%C3%84gypten_1983_%2824%29_Gizeh-_Cheopspyramide_%2823014486336%29.jpg,64325.0,Great_Pyramid_of_Giza
675b5f9a4ea1c0b4,https://upload.wikimedia.org/wikipedia/commons/5/53/Chephren_Pyramid_%284552279426%29.jpg,64325.0,Great_Pyramid_of_Giza
0692c9f9092b4d7b,http://upload.wikimedia.org/wikipedia/commons/d/d1/Gizeh_Cheops_BW_1.jpg,64325.0,Great_Pyramid_of_Giza
2a0bfb4c30068d08,https://upload.wikimedia.org/wikipedia/commons/c/c2/AIDAdiva_Kreuzfahrt_Mittelmeer_2012_%28120%29.jpg,64325.0,Great_Pyramid_of_Giza
46c0e6a772efb3cc,https://upload.wikimedia.org/wikipedia/commons/d/d2/Giza%2C_grande_piramide_di_cheope%2C_01.JPG,64325.0,Great_Pyramid_of_Giza
f49b93e6c5b073ef,https://upload.wikimedia.org/wikipedia/commons/4/48/Nazlet_El-Semman%2C_Al_Haram%2C_Giza_Governorate%2C_Egypt_-_panoramio_%2810%29.jpg,64325.0,Great_Pyramid_of_Giza
6cca0302c44a98c8,https://upload.wikimedia.org/wikipedia/commons/9/94/Cheops_Pyramid_%26_Queen%27s_Pyramid_%284314344336%29.jpg,64325.0,Great_Pyramid_of_Giza
0e473cbb98975176,https://upload.wikimedia.org/wikipedia/commons/c/c2/%D9%85%D8%AF%D8%A7%D9%81%D9%86_%D8%A7%D9%84%D8%AD%D9%84%D9%88%D8%8C_Giza_Governorate%2C_Egypt_-_panoramio.jpg,64325.0,Great_Pyramid_of_Giza
7dc0025d20522975,https://upload.wikimedia.org/wikipedia/commons/9/96/%D8%A7%D9%84%D9%87%D8%B1%D9%85_%D8%AE%D9%88%D9%81%D9%88.jpg,64325.0,Great_Pyramid_of_Giza
8f4fea9eee878679,http://upload.wikimedia.org/wikipedia/commons/4/43/Great_Pyramid_of_Giza_2010_3.jpg,64325.0,Great_Pyramid_of_Giza
9d5f04b841225d53,https://upload.wikimedia.org/wikipedia/commons/b/b6/Flickr_-_Gaspa_-_Giza%2C_piramide_di_Cheope_%284%29.jpg,64325.0,Great_Pyramid_of_Giza
9853569aa3e02a6f,https://upload.wikimedia.org/wikipedia/commons/0/02/%D8%A7%D9%84%D8%A7%D9%87%D8%B1%D8%A7%D9%85.JPG,64325.0,Great_Pyramid_of_Giza
1074894afb9d97c8,http://upload.wikimedia.org/wikipedia/commons/f/fe/CairoRodaKalthumBelongings.jpg,170471.0,Umm_Kulthum_Museum
43033eecee848dc2,https://upload.wikimedia.org/wikipedia/commons/5/59/Om_kalthoum%27s_museum.jpg,170471.0,Umm_Kulthum_Museum
618783df02c5f3cc,http://upload.wikimedia.org/wikipedia/commons/4/46/CairoRodaKalthumDresses.jpg,170471.0,Umm_Kulthum_Museum
72af0f73fbab4aef,https://upload.wikimedia.org/wikipedia/commons/f/f9/National_Museum_of_Ethnology%2C_Osaka_-_Poster_of_Umm_Kulthum_Museum_-_Cairo_city_in_Egypt_-_Made_in_2001.jpg,170471.0,Umm_Kulthum_Museum
6a82d2d8baaf5dfc,https://upload.wikimedia.org/wikipedia/commons/c/cd/Wadi_El-Rayyan%2C_Fayoum%2C_Egypt_%281%29.jpg,34170.0,Wadi_el-Raiyan
7312d6a31b5b5ec6,https://upload.wikimedia.org/wikipedia/commons/f/fc/Modawara_Mountain%2C_Wadi_El-Rayyan%2C_Fayoum%2C_Egypt_1.jpg,34170.0,Wadi_el-Raiyan
e074ca711b50f999,https://upload.wikimedia.org/wikipedia/commons/a/ae/Wadi_Elrayan_018.jpg,34170.0,Wadi_el-Raiyan
cfdc5b3181fdb2c8,https://upload.wikimedia.org/wikipedia/commons/d/dd/Wadi_el-Raiyan_by_Hatem_Moushir_3.JPG,34170.0,Wadi_el-Raiyan
1bde2166006592b6,https://upload.wikimedia.org/wikipedia/commons/2/28/Modawara_Mountain%2C_Wadi_El-Rayyan%2C_Fayoum%2C_Egypt_2.jpg,34170.0,Wadi_el-Raiyan
62944bd84a4a2c56,https://upload.wikimedia.org/wikipedia/commons/f/f3/Wadi_Elrayan.JPG,34170.0,Wadi_el-Raiyan
4a306e33178ce6bd,https://upload.wikimedia.org/wikipedia/commons/9/92/Wadi_El-Rayyan%2C_Fayoum%2C_Egypt_%282%29.jpg,34170.0,Wadi_el-Raiyan
f174e624f760c326,https://upload.wikimedia.org/wikipedia/commons/7/72/Les_animaux_de_la_val%C3%A9e_de_Rayane_-_panoramio.jpg,34170.0,Wadi_el-Raiyan
e128228df1a17740,https://upload.wikimedia.org/wikipedia/commons/6/61/Wadi_Elrayan_011.jpg,34170.0,Wadi_el-Raiyan
1bf894ea616e8f76,https://upload.wikimedia.org/wikipedia/commons/1/19/%D9%88%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86.JPG,34170.0,Wadi_el-Raiyan
ac43cfc91e37ca8e,https://upload.wikimedia.org/wikipedia/commons/9/9d/%D8%B0%D8%B1%D8%A7%D8%B9_%D8%A7%D9%84%D9%85%D8%AC%D8%B1%D8%A9_-_%D9%88%D8%A7%D8%AF%D9%89_%D8%A7%D9%84%D8%AD%D9%8A%D8%AA%D8%A7%D9%86.jpg,34170.0,Wadi_el-Raiyan
bfddbe3f99e2c0b4,https://upload.wikimedia.org/wikipedia/commons/8/83/Modawara_Mountain%2C_Wadi_El-Rayyan%2C_Fayoum%2C_Egypt_5.jpg,34170.0,Wadi_el-Raiyan
cad7492fdcd41fff,https://upload.wikimedia.org/wikipedia/commons/f/f6/Milky_way_245.jpg,34170.0,Wadi_el-Raiyan
898e7357419517d6,https://upload.wikimedia.org/wikipedia/commons/d/d7/Wadi_Elrayan_019.jpg,34170.0,Wadi_el-Raiyan
c41f6d09f69d225f,https://upload.wikimedia.org/wikipedia/commons/f/f1/Wadi_Elrayan_013.jpg,34170.0,Wadi_el-Raiyan
ca09097c4f718240,http://upload.wikimedia.org/wikipedia/commons/7/72/WadiRaiyanSouthernLake.jpg,34170.0,Wadi_el-Raiyan
4bf8fef7acd904a0,https://upload.wikimedia.org/wikipedia/commons/5/50/Wadi_El_Rayan_Lake.jpg,34170.0,Wadi_el-Raiyan
18d598ab19d647d6,https://upload.wikimedia.org/wikipedia/commons/8/8b/Magic_Lake%2C_Wadi_El-Rayyan%2C_Fayoum%2C_Egypt_4.jpg,34170.0,Wadi_el-Raiyan
60a74d81b6351c88,https://upload.wikimedia.org/wikipedia/commons/d/d4/Wadi_Elrayan_-_Egypt.jpg,34170.0,Wadi_el-Raiyan
ccb2cb3f2769ec37,http://upload.wikimedia.org/wikipedia/commons/6/60/WadiRaiyanSouthernLakeRock.jpg,34170.0,Wadi_el-Raiyan
3d3511aa14f94789,https://upload.wikimedia.org/wikipedia/commons/5/5d/Wadi_Elrayan_006.jpg,34170.0,Wadi_el-Raiyan
353f48007132f81a,https://upload.wikimedia.org/wikipedia/commons/3/3c/Circle_shaped_rocks_of_Modawara_Mountain%2C_Wadi_El-Rayyan%2C_Fayoum%2C_Egypt.jpg,34170.0,Wadi_el-Raiyan
b2f348919aac9a31,https://upload.wikimedia.org/wikipedia/commons/6/60/Wadielrayan.jpg,34170.0,Wadi_el-Raiyan
05c8c04b3145e524,https://upload.wikimedia.org/wikipedia/commons/c/cc/Wadi_Elrayan_012.jpg,34170.0,Wadi_el-Raiyan
4a1397d9de05d8da,https://upload.wikimedia.org/wikipedia/commons/2/20/01%D8%A7%D9%84%D9%81%D9%8A%D9%88%D9%85.jpg,34170.0,Wadi_el-Raiyan
b716cf8729604ce1,http://upload.wikimedia.org/wikipedia/commons/d/d0/WadiRaiyanSouthernLakeBoats.jpg,34170.0,Wadi_el-Raiyan
54ea5baf3ed4ad99,https://upload.wikimedia.org/wikipedia/commons/1/19/Milky_way_265.jpg,34170.0,Wadi_el-Raiyan
f99cbea2647df395,https://upload.wikimedia.org/wikipedia/commons/6/62/Wadi_El-Rayyan%2C_Fayoum%2C_Egypt_%283%29.jpg,34170.0,Wadi_el-Raiyan
66a4a72a1994db1b,https://upload.wikimedia.org/wikipedia/commons/1/10/Wadi_Elrayan_015.jpg,34170.0,Wadi_el-Raiyan
0f6dff890ee4466c,https://upload.wikimedia.org/wikipedia/commons/c/c0/AL-Shate%27e_Mosque_in_Port_Said_015.JPG,168091.0,Al-Shate'e_Mosque
2ef70bb7fb137a11,https://upload.wikimedia.org/wikipedia/commons/4/41/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%B4%D8%A7%D8%B7%D8%A6.jpg,168091.0,Al-Shate'e_Mosque
252c797de8e97ed1,https://upload.wikimedia.org/wikipedia/commons/a/a7/AL-Shate%27e_Mosque_in_Port_Said_004.JPG,168091.0,Al-Shate'e_Mosque
99da680732d10815,https://upload.wikimedia.org/wikipedia/commons/1/12/AL-Shate%27e_Mosque_in_Port_Said_008.JPG,168091.0,Al-Shate'e_Mosque
f321e6c3639458bb,https://upload.wikimedia.org/wikipedia/commons/c/c1/AL-Shate%27e_Mosque_in_Port_Said_012.JPG,168091.0,Al-Shate'e_Mosque
22ff01a70eb0ba30,https://upload.wikimedia.org/wikipedia/commons/7/7c/AL-Shate%27e_Mosque_in_Port_Said_025.JPG,168091.0,Al-Shate'e_Mosque
a3759d5a53845bf8,https://upload.wikimedia.org/wikipedia/commons/4/4e/AL-Shate%27e_Mosque_in_Port_Said_003.JPG,168091.0,Al-Shate'e_Mosque
ef1c90dcae665eb1,https://upload.wikimedia.org/wikipedia/commons/b/b4/AL-Shate%27e_Mosque_in_Port_Said_018.JPG,168091.0,Al-Shate'e_Mosque
ed92b1ad5fbde9d7,https://upload.wikimedia.org/wikipedia/commons/0/0e/AL-Shate%27e_Mosque_in_Port_Said_019.JPG,168091.0,Al-Shate'e_Mosque
9a45aec6f8726ea0,https://upload.wikimedia.org/wikipedia/commons/b/b4/AL-Shate%27e_Mosque_in_Port_Said_001.JPG,168091.0,Al-Shate'e_Mosque
1f40ac621884ce4d,https://upload.wikimedia.org/wikipedia/commons/7/72/AL-Shate%27e_Mosque_in_Port_Said_006.JPG,168091.0,Al-Shate'e_Mosque
f73a9fdfb201a8ec,https://upload.wikimedia.org/wikipedia/commons/2/24/AL-Shate%27e_Mosque_in_Port_Said_011.JPG,168091.0,Al-Shate'e_Mosque
d58be553590c9941,https://upload.wikimedia.org/wikipedia/commons/e/e0/AL-Shate%27e_Mosque_in_Port_Said_023.JPG,168091.0,Al-Shate'e_Mosque
0a42bba3bb6d1c28,https://upload.wikimedia.org/wikipedia/commons/9/96/Moschee_tante%2C_chiese_pure_-_panoramio.jpg,168091.0,Al-Shate'e_Mosque
7ba9bf98ccfa3c87,https://upload.wikimedia.org/wikipedia/commons/9/9d/AL-Shate%27e_Mosque_in_Port_Said_0022.JPG,168091.0,Al-Shate'e_Mosque
2b156cee4a6343c1,https://upload.wikimedia.org/wikipedia/commons/1/10/AL-Shate%27e_Mosque_in_Port_Said_002.JPG,168091.0,Al-Shate'e_Mosque
3f328b6f8c95fbe1,https://upload.wikimedia.org/wikipedia/commons/1/14/AL-Shate%27e_Mosque_in_Port_Said_020.JPG,168091.0,Al-Shate'e_Mosque
5a1308423fc6f49d,https://upload.wikimedia.org/wikipedia/commons/9/98/Red_Sea_18.jpg,102822.0,Wadi_el_Gemal_National_Park
8f688e56c5c6d48b,http://upload.wikimedia.org/wikipedia/commons/b/b6/Wadi_el_Gemal_National_Park_Thunderstorm.JPG,102822.0,Wadi_el_Gemal_National_Park
1dbe77fb7dab371c,https://upload.wikimedia.org/wikipedia/commons/7/79/Zone_prot%C3%A9g%C3%A9e_de_wadi_el-gemal_-_panoramio.jpg,102822.0,Wadi_el_Gemal_National_Park
6555c442878f811a,https://upload.wikimedia.org/wikipedia/commons/5/5e/Red_Sea_26.jpg,102822.0,Wadi_el_Gemal_National_Park
72bf0b310d142a4d,https://upload.wikimedia.org/wikipedia/commons/4/40/Fisher_man_%D8%B5%D9%8A%D8%A7%D8%AF_%D8%A7%D9%84%D8%B3%D9%85%D9%83.jpg,102822.0,Wadi_el_Gemal_National_Park
9226b752195992c6,https://upload.wikimedia.org/wikipedia/commons/8/8b/The_camel_family.jpg,102822.0,Wadi_el_Gemal_National_Park
ff370707d7f8ea8d,http://upload.wikimedia.org/wikipedia/commons/4/44/Sea_Lion_I_Wreck_in_Wadi_el_Gemal_Park.JPG,102822.0,Wadi_el_Gemal_National_Park
9c2616ba04ad5f0c,https://upload.wikimedia.org/wikipedia/commons/a/aa/Zone_prot%C3%A9g%C3%A9e_Wadi_El-Gemal_-_panoramio_-_youssef_alam_%282%29.jpg,102822.0,Wadi_el_Gemal_National_Park
7442c92c39a5220f,https://upload.wikimedia.org/wikipedia/commons/7/7d/Red_Sea_3.jpg,102822.0,Wadi_el_Gemal_National_Park
fee2f9e4b585e156,https://upload.wikimedia.org/wikipedia/commons/7/7b/Red_Sea_8.jpg,102822.0,Wadi_el_Gemal_National_Park
278359320afb8aee,http://upload.wikimedia.org/wikipedia/commons/9/98/Wadi_el_Gemal_National_Park1.jpg,102822.0,Wadi_el_Gemal_National_Park
baf8861b06bf8fae,https://upload.wikimedia.org/wikipedia/commons/0/08/Red_Sea_20.jpg,102822.0,Wadi_el_Gemal_National_Park
4f0d4b00ab913c64,https://upload.wikimedia.org/wikipedia/commons/b/bf/Red_Sea_32.jpg,102822.0,Wadi_el_Gemal_National_Park
1fc041693de0890f,https://upload.wikimedia.org/wikipedia/commons/c/c6/Red_Sea_22.jpg,102822.0,Wadi_el_Gemal_National_Park
5a17976df890e032,http://upload.wikimedia.org/wikipedia/commons/f/f3/Wadi_el_Gemal_National_Red_Sea.jpg,102822.0,Wadi_el_Gemal_National_Park
80d3997d8b60004c,http://upload.wikimedia.org/wikipedia/commons/9/9b/Wadi-al-Gamal_entrance.JPG,102822.0,Wadi_el_Gemal_National_Park
5402a7bdd54b9e39,https://upload.wikimedia.org/wikipedia/commons/4/4f/Red_Sea_23.jpg,102822.0,Wadi_el_Gemal_National_Park
72ab63a30fe4850a,https://upload.wikimedia.org/wikipedia/commons/a/a5/Panoramic_picture_for_wadi_el_gemal_national_park_%D8%B5%D9%88%D8%B1%D9%87_%D8%A8%D9%86%D9%88%D8%B1%D8%A7%D9%85%D9%8A%D9%87_%D9%84%D9%85%D8%AD%D9%85%D9%8A%D9%87_%D9%88%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%AC%D9%90%D9%85%D8%A7%D9%84.jpg,102822.0,Wadi_el_Gemal_National_Park
4aa23c4746686b51,https://upload.wikimedia.org/wikipedia/commons/a/a4/Red_Sea_30.jpg,102822.0,Wadi_el_Gemal_National_Park
